time,heat_target,temperature_feed,temperature_return
2058-03-19 23:00:00,-875676,74.35,51.61
2058-03-20 23:00:00,-985135,74.22,51.23
2058-03-21 23:00:00,-1532432,73.83,51.71
2058-03-22 23:00:00,-2298649,75.58,52.21
2058-03-23 23:00:00,-1258784,78.71,52.43
2058-03-24 23:00:00,0,77.29,52.95
2058-03-25 23:00:00,-875676,80.17,52.40
2058-03-26 23:00:00,-959459,79.58,52.68
2058-03-27 23:00:00,642568,76.32,52.14
2058-03-28 23:00:00,0,77.92,52.26
2058-03-29 23:00:00,-4378378,76.23,52.54
2058-03-30 23:00:00,-3666892,79.70,52.55
2058-03-31 23:00:00,-1915541,83.00,53.87
2058-04-01 23:00:00,-218919,80.48,52.88
2058-04-02 23:00:00,-109459,84.04,53.10
2058-04-03 23:00:00,-2025000,84.75,53.21
2058-04-04 23:00:00,-6006160,83.99,53.37
2058-04-05 23:00:00,-7388330,85.52,53.80
2058-04-06 23:00:00,-5991055,84.99,53.55
2058-04-07 23:00:00,-4925676,84.92,54.16
2058-04-08 23:00:00,-3064865,81.10,52.98
2058-04-09 23:00:00,0,75.73,51.65
2058-04-10 23:00:00,-5926204,75.43,51.86
2058-04-11 23:00:00,-3064865,76.57,52.31
2058-04-12 23:00:00,0,77.18,51.88
2058-04-13 23:00:00,0,79.58,52.40
2058-04-14 23:00:00,-602027,80.14,52.23
2058-04-15 23:00:00,-2134459,80.74,52.89
2058-04-16 23:00:00,-328378,82.29,53.22
2058-04-17 23:00:00,-602027,78.88,52.12
2058-04-18 23:00:00,-1915541,75.59,51.85
2058-04-19 23:00:00,-1149324,74.14,51.87
2058-04-20 23:00:00,-766216,73.06,51.92
2058-04-21 23:00:00,-5904920,76.60,52.43
2058-04-22 23:00:00,-2681757,76.62,52.15
2058-04-23 23:00:00,-1268095,74.79,51.92
2058-04-24 23:00:00,-1915541,75.58,51.75
2058-04-25 23:00:00,0,70.72,50.98
2058-04-26 23:00:00,-1149324,70.18,51.13
2058-04-27 23:00:00,-900190,73.50,51.76
2058-04-28 23:00:00,-4980405,70.18,50.89
2058-04-29 23:00:00,-5159797,71.41,52.17
2058-04-30 23:00:00,-383108,72.10,51.87
2058-05-01 23:00:00,0,72.28,52.53
2058-05-02 23:00:00,-218919,73.63,53.50
2058-05-03 23:00:00,-1915541,71.71,52.53
2058-05-04 23:00:00,-1836486,74.40,52.77
2058-05-05 23:00:00,-6129730,76.30,53.39
2058-05-06 23:00:00,-8431609,76.48,52.28
2058-05-07 23:00:00,-1616892,77.40,53.96
2058-05-08 23:00:00,0,72.00,53.00
2058-05-09 23:00:00,0,71.66,53.38
2058-05-10 23:00:00,0,72.91,54.10
2058-05-11 23:00:00,-766216,75.18,53.01
2058-05-12 23:00:00,-980133,76.99,53.54
2058-05-13 23:00:00,-1596284,73.54,52.83
2058-05-14 23:00:00,-1109797,73.92,52.18
2058-05-15 23:00:00,-1915541,76.82,52.72
2058-05-16 23:00:00,-2298649,77.42,53.45
2058-05-17 23:00:00,0,75.98,53.88
2058-05-18 23:00:00,0,73.15,54.15
2058-05-19 23:00:00,0,74.86,55.65
2058-05-20 23:00:00,0,75.60,55.43
2058-05-21 23:00:00,-470608,77.44,57.29
2058-05-22 23:00:00,0,77.02,57.53
2058-05-23 23:00:00,-168243,76.13,57.35
2058-05-24 23:00:00,-573986,76.24,57.50
2058-05-25 23:00:00,175000,77.20,59.48
2058-05-26 23:00:00,1675000,74.57,58.25
2058-05-27 23:00:00,3525000,74.19,58.61
2058-05-28 23:00:00,1500000,72.14,56.71
2058-05-29 23:00:00,-479730,75.02,55.88
2058-05-30 23:00:00,525000,75.76,55.27
2058-05-31 23:00:00,-3606271,75.60,54.51
2058-06-01 23:00:00,-2681757,74.88,54.63
2058-06-02 23:00:00,-2359459,74.49,53.94
2058-06-03 23:00:00,-1350000,72.18,52.99
2058-06-04 23:00:00,-1076351,73.07,53.15
2058-06-05 23:00:00,0,74.74,53.56
2058-06-06 23:00:00,0,71.75,53.54
2058-06-07 23:00:00,-157432,70.32,54.09
2058-06-08 23:00:00,-118581,71.52,53.53
2058-06-09 23:00:00,-1453378,71.35,53.03
2058-06-10 23:00:00,0,71.46,54.20
2058-06-11 23:00:00,-674324,70.54,53.80
2058-06-12 23:00:00,0,72.51,54.35
2058-06-13 23:00:00,-133784,74.97,53.94
2058-06-14 23:00:00,1525000,76.14,55.52
2058-06-15 23:00:00,-413514,71.43,54.04
2058-06-16 23:00:00,-347635,70.97,54.12
2058-06-17 23:00:00,-1376351,73.30,54.62
2058-06-18 23:00:00,1506757,72.93,55.47
2058-06-19 23:00:00,1025000,73.78,56.33
2058-06-20 23:00:00,1193581,71.30,56.07
2058-06-21 23:00:00,-247973,75.93,57.30
2058-06-22 23:00:00,0,76.28,58.50
2058-06-23 23:00:00,-1003378,74.25,56.15
2058-06-24 23:00:00,-1359122,72.54,54.69
2058-06-25 23:00:00,-626351,73.04,54.14
2058-06-26 23:00:00,-702365,72.35,54.26
2058-06-27 23:00:00,525000,73.09,55.64
2058-06-28 23:00:00,2915541,74.60,56.98
2058-06-29 23:00:00,3000000,76.70,58.58
2058-06-30 23:00:00,6000000,77.38,59.33
2058-07-01 23:00:00,2525000,76.75,58.38
2058-07-02 23:00:00,6025000,77.26,58.68
2058-07-03 23:00:00,7525000,77.72,58.90
2058-07-04 23:00:00,4525000,76.84,58.43
2058-07-05 23:00:00,500000,76.05,58.08
2058-07-06 23:00:00,500000,75.99,59.33
2058-07-07 23:00:00,0,76.16,58.87
2058-07-08 23:00:00,500000,76.07,58.50
2058-07-09 23:00:00,500000,75.75,57.77
2058-07-10 23:00:00,0,75.94,58.00
2058-07-11 23:00:00,500000,74.73,56.75
2058-07-12 23:00:00,-152027,73.40,56.51
2058-07-13 23:00:00,0,75.93,57.93
2058-07-14 23:00:00,384459,75.66,57.83
2058-07-15 23:00:00,-820946,74.37,56.75
2058-07-16 23:00:00,-84459,74.85,56.45
2058-07-17 23:00:00,0,73.61,56.28
2058-07-18 23:00:00,500000,72.60,55.52
2058-07-19 23:00:00,0,73.18,55.51
2058-07-20 23:00:00,-552027,73.58,55.69
2058-07-21 23:00:00,-842905,74.96,57.04
2058-07-22 23:00:00,5650000,74.36,57.49
2058-07-23 23:00:00,11525000,76.71,58.51
2058-07-24 23:00:00,11050000,77.65,60.18
2058-07-25 23:00:00,11525000,77.78,59.81
2058-07-26 23:00:00,11050000,79.09,60.25
2058-07-27 23:00:00,10100000,80.08,60.78
2058-07-28 23:00:00,7878897,78.79,60.38
2058-07-29 23:00:00,4912500,75.47,58.07
2058-07-30 23:00:00,5829167,76.54,57.85
2058-07-31 23:00:00,10112500,76.00,58.21
2058-08-01 23:00:00,12000000,76.97,59.33
2058-08-02 23:00:00,10970833,77.42,59.59
2058-08-03 23:00:00,9812500,76.72,58.92
2058-08-04 23:00:00,9025000,78.93,60.91
2058-08-05 23:00:00,9600000,76.02,59.03
2058-08-06 23:00:00,10058333,73.18,57.55
2058-08-07 23:00:00,5806194,72.53,56.96
2058-08-08 23:00:00,6712500,73.07,57.26
2058-08-09 23:00:00,5861374,73.30,57.10
2058-08-10 23:00:00,7845833,74.18,57.50
2058-08-11 23:00:00,10058333,73.40,56.45
2058-08-12 23:00:00,10162500,72.13,57.11
2058-08-13 23:00:00,10620833,72.65,57.22
2058-08-14 23:00:00,10083333,73.41,57.77
2058-08-15 23:00:00,11545833,71.98,57.28
2058-08-16 23:00:00,10220833,73.17,57.83
2058-08-17 23:00:00,4875000,72.92,58.23
2058-08-18 23:00:00,12000000,74.84,59.24
2058-08-19 23:00:00,6300000,76.37,59.92
2058-08-20 23:00:00,12000000,75.05,58.44
2058-08-21 23:00:00,11525000,74.89,59.48
2058-08-22 23:00:00,10100000,73.71,58.55
2058-08-23 23:00:00,9004167,72.32,57.08
2058-08-24 23:00:00,9006419,73.13,57.94
2058-08-25 23:00:00,7075000,74.55,57.65
2058-08-26 23:00:00,4140766,75.33,57.98
2058-08-27 23:00:00,8850000,75.08,57.91
2058-08-28 23:00:00,6725000,76.74,58.84
2058-08-29 23:00:00,9150000,76.28,59.18
2058-08-30 23:00:00,5058333,75.41,58.09
2058-08-31 23:00:00,4554167,75.06,57.91
2058-09-01 23:00:00,6770833,76.83,58.52
2058-09-02 23:00:00,8279167,77.44,58.81
2058-09-03 23:00:00,9400000,77.00,58.90
2058-09-04 23:00:00,3625000,76.13,58.49
2058-09-05 23:00:00,-354392,74.60,57.15
2058-09-06 23:00:00,939977,74.83,56.92
2058-09-07 23:00:00,6308333,74.95,57.34
2058-09-08 23:00:00,7758333,73.69,57.73
2058-09-09 23:00:00,8270833,75.51,58.63
2058-09-10 23:00:00,2441667,75.49,58.38
2058-09-11 23:00:00,-2123311,73.76,57.08
2058-09-12 23:00:00,-767905,72.27,55.45
2058-09-13 23:00:00,-2909122,70.89,54.42
2058-09-14 23:00:00,-554392,72.23,54.54
2058-09-15 23:00:00,350000,72.98,55.70
2058-09-16 23:00:00,325000,71.95,55.47
2058-09-17 23:00:00,75000,71.37,54.80
2058-09-18 23:00:00,-1915541,70.65,53.38
2058-09-19 23:00:00,-1915541,71.43,52.99
2058-09-20 23:00:00,-1149324,71.60,52.95
2058-09-21 23:00:00,-1532432,70.72,52.86
2058-09-22 23:00:00,-1149324,71.59,52.65
2058-09-23 23:00:00,-766216,70.75,52.32
2058-09-24 23:00:00,-766216,68.58,51.35
2058-09-25 23:00:00,0,69.48,51.28
2058-09-26 23:00:00,-766216,69.52,50.88
2058-09-27 23:00:00,-1532432,69.39,50.97
2058-09-28 23:00:00,-1149324,70.23,51.77
2058-09-29 23:00:00,-1915541,70.33,52.13
2058-09-30 23:00:00,-1915541,69.60,51.92
2058-10-01 23:00:00,-1915541,69.03,51.84
2058-10-02 23:00:00,-2073839,69.66,51.85
2058-10-03 23:00:00,-2681757,71.10,51.99
2058-10-04 23:00:00,-5089865,73.80,52.01
2058-10-05 23:00:00,-3831081,72.92,52.41
2058-10-06 23:00:00,-1751351,74.50,52.82
2058-10-07 23:00:00,-2134459,73.35,52.44
2058-10-08 23:00:00,-3940541,74.24,52.47
2058-10-09 23:00:00,-6190921,76.75,52.82
2058-10-10 23:00:00,-1915541,74.05,52.23
2058-10-11 23:00:00,0,75.60,52.65
2058-10-12 23:00:00,-1149324,74.62,52.60
2058-10-13 23:00:00,-1368243,74.70,52.39
2058-10-14 23:00:00,-2134459,77.08,52.62
2058-10-15 23:00:00,-766216,74.83,52.23
2058-10-16 23:00:00,-3447973,73.82,52.04
2058-10-17 23:00:00,0,69.11,51.37
2058-10-18 23:00:00,0,70.08,52.22
2058-10-19 23:00:00,-328378,72.96,53.60
2058-10-20 23:00:00,-383108,71.13,51.95
2058-10-21 23:00:00,-1915541,69.89,51.17
2058-10-22 23:00:00,-4326879,72.81,51.98
2058-10-23 23:00:00,-2298649,74.78,52.47
2058-10-24 23:00:00,-383108,72.38,52.15
2058-10-25 23:00:00,0,72.29,52.73
2058-10-26 23:00:00,0,75.70,52.95
2058-10-27 23:00:00,0,78.18,53.61
2058-10-28 23:00:00,0,79.60,53.25
2058-10-29 23:00:00,0,80.34,52.97
2058-10-30 23:00:00,0,80.10,53.15
2058-10-31 23:00:00,0,79.73,52.83
2058-11-01 23:00:00,0,77.60,52.50
2058-11-02 23:00:00,0,79.56,52.46
2058-11-03 23:00:00,0,78.96,52.76
2058-11-04 23:00:00,0,78.35,52.48
2058-11-05 23:00:00,0,76.98,53.02
2058-11-06 23:00:00,0,73.47,51.29
2058-11-07 23:00:00,25000,75.15,51.74
2058-11-08 23:00:00,0,77.45,52.19
2058-11-09 23:00:00,0,76.40,52.47
2058-11-10 23:00:00,0,74.73,52.23
2058-11-11 23:00:00,0,77.76,52.58
2058-11-12 23:00:00,75000,79.70,52.71
2058-11-13 23:00:00,200000,74.65,51.24
2058-11-14 23:00:00,100000,70.94,50.33
2058-11-15 23:00:00,75000,79.07,51.65
2058-11-16 23:00:00,0,82.26,52.92
2058-11-17 23:00:00,0,78.78,52.37
2058-11-18 23:00:00,0,80.75,52.86
2058-11-19 23:00:00,50000,77.88,52.27
2058-11-20 23:00:00,50000,80.54,52.51
2058-11-21 23:00:00,50000,77.05,52.28
2058-11-22 23:00:00,0,79.43,52.40
2058-11-23 23:00:00,-1149324,81.52,52.75
2058-11-24 23:00:00,-9194595,79.99,52.83
2058-11-25 23:00:00,-7746528,75.90,51.66
2058-11-26 23:00:00,-1532432,77.81,52.37
2058-11-27 23:00:00,0,79.51,52.47
2058-11-28 23:00:00,0,76.32,52.30
2058-11-29 23:00:00,0,82.70,53.52
2058-11-30 23:00:00,-352365,86.38,53.58
2058-12-01 23:00:00,-3656081,87.36,54.70
2058-12-02 23:00:00,-6337838,88.98,54.98
2058-12-03 23:00:00,-7838176,86.60,54.13
2058-12-04 23:00:00,-2622718,91.95,55.74
2058-12-05 23:00:00,-2908066,91.00,55.83
2058-12-06 23:00:00,-3604836,91.12,55.60
2058-12-07 23:00:00,-7653538,92.24,55.54
2058-12-08 23:00:00,-2890878,90.33,55.33
2058-12-09 23:00:00,-252027,88.17,54.73
2058-12-10 23:00:00,-1501689,89.76,55.07
2058-12-11 23:00:00,-9194595,91.77,56.00
2058-12-12 23:00:00,-9194595,92.24,55.97
2058-12-13 23:00:00,-3160917,91.20,55.54
2058-12-14 23:00:00,-7068581,91.02,53.96
2058-12-15 23:00:00,-9194595,88.48,53.46
2058-12-16 23:00:00,-3456757,87.82,53.44
2058-12-17 23:00:00,0,81.43,53.04
2058-12-18 23:00:00,0,82.90,53.09
2058-12-19 23:00:00,0,84.43,53.38
2058-12-20 23:00:00,0,87.46,54.18
2058-12-21 23:00:00,-1039527,90.34,54.95
2058-12-22 23:00:00,-8373649,87.45,54.84
2058-12-23 23:00:00,-8811486,79.42,52.87
2058-12-24 23:00:00,-9187342,78.43,52.53
2058-12-25 23:00:00,-2298649,79.61,52.36
2058-12-26 23:00:00,-2681757,79.81,52.33
2058-12-27 23:00:00,-9194595,88.41,54.36
2058-12-28 23:00:00,-2900676,77.96,52.35
2058-12-29 23:00:00,0,77.90,52.08
2058-12-30 23:00:00,-2874242,71.14,51.18
2058-12-31 23:00:00,0,67.93,50.45
2059-01-01 23:00:00,0,78.20,52.28
2059-01-02 23:00:00,0,78.12,52.25
2059-01-03 23:00:00,-206419,70.53,51.80
2059-01-04 23:00:00,-1900000,73.86,52.09
2059-01-05 23:00:00,0,69.31,50.96
2059-01-06 23:00:00,-1641892,69.59,51.11
2059-01-07 23:00:00,-2010473,75.44,51.28
2059-01-08 23:00:00,0,78.20,52.10
2059-01-09 23:00:00,0,76.26,51.74
2059-01-10 23:00:00,0,76.91,51.72
2059-01-11 23:00:00,0,82.67,52.63
2059-01-12 23:00:00,-1454392,84.93,52.96
2059-01-13 23:00:00,-2303378,87.78,54.13
2059-01-14 23:00:00,-3343581,90.02,53.38
2059-01-15 23:00:00,0,83.26,52.79
2059-01-16 23:00:00,0,85.24,53.25
2059-01-17 23:00:00,0,82.06,52.46
2059-01-18 23:00:00,0,84.41,52.98
2059-01-19 23:00:00,0,84.37,53.05
2059-01-20 23:00:00,0,77.90,52.50
2059-01-21 23:00:00,0,86.78,53.59
2059-01-22 23:00:00,0,88.28,53.80
2059-01-23 23:00:00,0,90.63,54.68
2059-01-24 23:00:00,0,89.44,54.63
2059-01-25 23:00:00,0,89.80,54.35
2059-01-26 23:00:00,0,90.26,54.10
2059-01-27 23:00:00,0,91.37,54.76
2059-01-28 23:00:00,-2041376,92.06,55.38
2059-01-29 23:00:00,-1294648,92.81,55.81
2059-01-30 23:00:00,-1598394,91.41,55.04
2059-01-31 23:00:00,-3255103,92.24,55.49
2059-02-01 23:00:00,-5483922,93.11,55.82
2059-02-02 23:00:00,-8373649,93.40,55.83
2059-02-03 23:00:00,-6717064,94.57,57.33
2059-02-04 23:00:00,-9194595,93.18,56.69
2059-02-05 23:00:00,-9194595,92.67,56.27
2059-02-06 23:00:00,-5995638,91.68,55.50
2059-02-07 23:00:00,-2905917,91.33,55.22
2059-02-08 23:00:00,-1211931,92.40,55.03
2059-02-09 23:00:00,-835473,92.89,55.45
2059-02-10 23:00:00,-1048311,92.70,55.57
2059-02-11 23:00:00,-1495324,92.38,55.39
2059-02-12 23:00:00,-1598649,90.00,53.89
2059-02-13 23:00:00,-383108,84.63,53.14
2059-02-14 23:00:00,0,86.82,53.54
2059-02-15 23:00:00,0,82.49,52.53
2059-02-16 23:00:00,0,82.11,52.47
2059-02-17 23:00:00,0,84.42,53.31
2059-02-18 23:00:00,-315541,86.15,53.63
2059-02-19 23:00:00,0,83.70,52.95
2059-02-20 23:00:00,0,78.69,52.05
2059-02-21 23:00:00,0,78.44,51.71
2059-02-22 23:00:00,0,77.29,51.33
2059-02-23 23:00:00,0,80.21,52.23
2059-02-24 23:00:00,0,82.52,53.51
2059-02-25 23:00:00,0,85.59,53.25
2059-02-26 23:00:00,0,78.52,52.40
2059-02-27 23:00:00,0,76.27,51.72
2059-02-28 23:00:00,-766216,81.33,52.73
2059-03-01 23:00:00,0,80.81,52.50
2059-03-02 23:00:00,0,81.17,52.74
2059-03-03 23:00:00,-1258784,81.55,52.84
2059-03-04 23:00:00,-2067230,82.06,52.70
2059-03-05 23:00:00,-1258784,84.38,53.07
2059-03-06 23:00:00,-1915541,82.87,53.09
2059-03-07 23:00:00,-3207432,81.65,52.60
2059-03-08 23:00:00,-5746622,80.05,52.52
2059-03-09 23:00:00,-5746622,75.97,51.50
2059-03-10 23:00:00,-437838,76.39,51.50
2059-03-11 23:00:00,0,76.34,51.59
2059-03-12 23:00:00,0,75.81,51.54
2059-03-13 23:00:00,-1455281,76.69,51.90
2059-03-14 23:00:00,-2134459,76.90,51.75
2059-03-15 23:00:00,500000,77.22,51.70
2059-03-16 23:00:00,0,77.39,51.65
2059-03-17 23:00:00,-602027,79.63,52.08
2059-03-18 23:00:00,-328378,75.18,51.94
2059-03-19 23:00:00,-875676,74.35,51.61
2059-03-20 23:00:00,-985135,74.22,51.23
2059-03-21 23:00:00,-1532432,73.83,51.71
2059-03-22 23:00:00,-2298649,75.58,52.21
2059-03-23 23:00:00,-1258784,78.71,52.43
2059-03-24 23:00:00,0,77.29,52.95
2059-03-25 23:00:00,-875676,80.17,52.40
2059-03-26 23:00:00,-959459,79.58,52.68
2059-03-27 23:00:00,642568,76.32,52.14
2059-03-28 23:00:00,0,77.92,52.26
2059-03-29 23:00:00,-4378378,76.23,52.54
2059-03-30 23:00:00,-3666892,79.70,52.55
2059-03-31 23:00:00,-1915541,83.00,53.87
2059-04-01 23:00:00,-218919,80.48,52.88
2059-04-02 23:00:00,-109459,84.04,53.10
2059-04-03 23:00:00,-2025000,84.75,53.21
2059-04-04 23:00:00,-6006160,83.99,53.37
2059-04-05 23:00:00,-7388330,85.52,53.80
2059-04-06 23:00:00,-5991055,84.99,53.55
2059-04-07 23:00:00,-4925676,84.92,54.16
2059-04-08 23:00:00,-3064865,81.10,52.98
2059-04-09 23:00:00,0,75.73,51.65
2059-04-10 23:00:00,-5926204,75.43,51.86
2059-04-11 23:00:00,-3064865,76.57,52.31
2059-04-12 23:00:00,0,77.18,51.88
2059-04-13 23:00:00,0,79.58,52.40
2059-04-14 23:00:00,-602027,80.14,52.23
2059-04-15 23:00:00,-2134459,80.74,52.89
2059-04-16 23:00:00,-328378,82.29,53.22
2059-04-17 23:00:00,-602027,78.88,52.12
2059-04-18 23:00:00,-1915541,75.59,51.85
2059-04-19 23:00:00,-1149324,74.14,51.87
2059-04-20 23:00:00,-766216,73.06,51.92
2059-04-21 23:00:00,-5904920,76.60,52.43
2059-04-22 23:00:00,-2681757,76.62,52.15
2059-04-23 23:00:00,-1268095,74.79,51.92
2059-04-24 23:00:00,-1915541,75.58,51.75
2059-04-25 23:00:00,0,70.72,50.98
2059-04-26 23:00:00,-1149324,70.18,51.13
2059-04-27 23:00:00,-900190,73.50,51.76
2059-04-28 23:00:00,-4980405,70.18,50.89
2059-04-29 23:00:00,-5159797,71.41,52.17
2059-04-30 23:00:00,-383108,72.10,51.87
2059-05-01 23:00:00,0,72.28,52.53
2059-05-02 23:00:00,-218919,73.63,53.50
2059-05-03 23:00:00,-1915541,71.71,52.53
2059-05-04 23:00:00,-1836486,74.40,52.77
2059-05-05 23:00:00,-6129730,76.30,53.39
2059-05-06 23:00:00,-8431609,76.48,52.28
2059-05-07 23:00:00,-1616892,77.40,53.96
2059-05-08 23:00:00,0,72.00,53.00
2059-05-09 23:00:00,0,71.66,53.38
2059-05-10 23:00:00,0,72.91,54.10
2059-05-11 23:00:00,-766216,75.18,53.01
2059-05-12 23:00:00,-980133,76.99,53.54
2059-05-13 23:00:00,-1596284,73.54,52.83
2059-05-14 23:00:00,-1109797,73.92,52.18
2059-05-15 23:00:00,-1915541,76.82,52.72
2059-05-16 23:00:00,-2298649,77.42,53.45
2059-05-17 23:00:00,0,75.98,53.88
2059-05-18 23:00:00,0,73.15,54.15
2059-05-19 23:00:00,0,74.86,55.65
2059-05-20 23:00:00,0,75.60,55.43
2059-05-21 23:00:00,-470608,77.44,57.29
2059-05-22 23:00:00,0,77.02,57.53
2059-05-23 23:00:00,-168243,76.13,57.35
2059-05-24 23:00:00,-573986,76.24,57.50
2059-05-25 23:00:00,175000,77.20,59.48
2059-05-26 23:00:00,1675000,74.57,58.25
2059-05-27 23:00:00,3525000,74.19,58.61
2059-05-28 23:00:00,1500000,72.14,56.71
2059-05-29 23:00:00,-479730,75.02,55.88
2059-05-30 23:00:00,525000,75.76,55.27
2059-05-31 23:00:00,-3606271,75.60,54.51
2059-06-01 23:00:00,-2681757,74.88,54.63
2059-06-02 23:00:00,-2359459,74.49,53.94
2059-06-03 23:00:00,-1350000,72.18,52.99
2059-06-04 23:00:00,-1076351,73.07,53.15
2059-06-05 23:00:00,0,74.74,53.56
2059-06-06 23:00:00,0,71.75,53.54
2059-06-07 23:00:00,-157432,70.32,54.09
2059-06-08 23:00:00,-118581,71.52,53.53
2059-06-09 23:00:00,-1453378,71.35,53.03
2059-06-10 23:00:00,0,71.46,54.20
2059-06-11 23:00:00,-674324,70.54,53.80
2059-06-12 23:00:00,0,72.51,54.35
2059-06-13 23:00:00,-133784,74.97,53.94
2059-06-14 23:00:00,1525000,76.14,55.52
2059-06-15 23:00:00,-413514,71.43,54.04
2059-06-16 23:00:00,-347635,70.97,54.12
2059-06-17 23:00:00,-1376351,73.30,54.62
2059-06-18 23:00:00,1506757,72.93,55.47
2059-06-19 23:00:00,1025000,73.78,56.33
2059-06-20 23:00:00,1193581,71.30,56.07
2059-06-21 23:00:00,-247973,75.93,57.30
2059-06-22 23:00:00,0,76.28,58.50
2059-06-23 23:00:00,-1003378,74.25,56.15
2059-06-24 23:00:00,-1359122,72.54,54.69
2059-06-25 23:00:00,-626351,73.04,54.14
2059-06-26 23:00:00,-702365,72.35,54.26
2059-06-27 23:00:00,525000,73.09,55.64
2059-06-28 23:00:00,2915541,74.60,56.98
2059-06-29 23:00:00,3000000,76.70,58.58
2059-06-30 23:00:00,6000000,77.38,59.33
2059-07-01 23:00:00,2525000,76.75,58.38
2059-07-02 23:00:00,6025000,77.26,58.68
2059-07-03 23:00:00,7525000,77.72,58.90
2059-07-04 23:00:00,4525000,76.84,58.43
2059-07-05 23:00:00,500000,76.05,58.08
2059-07-06 23:00:00,500000,75.99,59.33
2059-07-07 23:00:00,0,76.16,58.87
2059-07-08 23:00:00,500000,76.07,58.50
2059-07-09 23:00:00,500000,75.75,57.77
2059-07-10 23:00:00,0,75.94,58.00
2059-07-11 23:00:00,500000,74.73,56.75
2059-07-12 23:00:00,-152027,73.40,56.51
2059-07-13 23:00:00,0,75.93,57.93
2059-07-14 23:00:00,384459,75.66,57.83
2059-07-15 23:00:00,-820946,74.37,56.75
2059-07-16 23:00:00,-84459,74.85,56.45
2059-07-17 23:00:00,0,73.61,56.28
2059-07-18 23:00:00,500000,72.60,55.52
2059-07-19 23:00:00,0,73.18,55.51
2059-07-20 23:00:00,-552027,73.58,55.69
2059-07-21 23:00:00,-842905,74.96,57.04
2059-07-22 23:00:00,5650000,74.36,57.49
2059-07-23 23:00:00,11525000,76.71,58.51
2059-07-24 23:00:00,11050000,77.65,60.18
2059-07-25 23:00:00,11525000,77.78,59.81
2059-07-26 23:00:00,11050000,79.09,60.25
2059-07-27 23:00:00,10100000,80.08,60.78
2059-07-28 23:00:00,7878897,78.79,60.38
2059-07-29 23:00:00,4912500,75.47,58.07
2059-07-30 23:00:00,5829167,76.54,57.85
2059-07-31 23:00:00,10112500,76.00,58.21
2059-08-01 23:00:00,12000000,76.97,59.33
2059-08-02 23:00:00,10970833,77.42,59.59
2059-08-03 23:00:00,9812500,76.72,58.92
2059-08-04 23:00:00,9025000,78.93,60.91
2059-08-05 23:00:00,9600000,76.02,59.03
2059-08-06 23:00:00,10058333,73.18,57.55
2059-08-07 23:00:00,5806194,72.53,56.96
2059-08-08 23:00:00,6712500,73.07,57.26
2059-08-09 23:00:00,5861374,73.30,57.10
2059-08-10 23:00:00,7845833,74.18,57.50
2059-08-11 23:00:00,10058333,73.40,56.45
2059-08-12 23:00:00,10162500,72.13,57.11
2059-08-13 23:00:00,10620833,72.65,57.22
2059-08-14 23:00:00,10083333,73.41,57.77
2059-08-15 23:00:00,11545833,71.98,57.28
2059-08-16 23:00:00,10220833,73.17,57.83
2059-08-17 23:00:00,4875000,72.92,58.23
2059-08-18 23:00:00,12000000,74.84,59.24
2059-08-19 23:00:00,6300000,76.37,59.92
2059-08-20 23:00:00,12000000,75.05,58.44
2059-08-21 23:00:00,11525000,74.89,59.48
2059-08-22 23:00:00,10100000,73.71,58.55
2059-08-23 23:00:00,9004167,72.32,57.08
2059-08-24 23:00:00,9006419,73.13,57.94
2059-08-25 23:00:00,7075000,74.55,57.65
2059-08-26 23:00:00,4140766,75.33,57.98
2059-08-27 23:00:00,8850000,75.08,57.91
2059-08-28 23:00:00,6725000,76.74,58.84
2059-08-29 23:00:00,9150000,76.28,59.18
2059-08-30 23:00:00,5058333,75.41,58.09
2059-08-31 23:00:00,4554167,75.06,57.91
2059-09-01 23:00:00,6770833,76.83,58.52
2059-09-02 23:00:00,8279167,77.44,58.81
2059-09-03 23:00:00,9400000,77.00,58.90
2059-09-04 23:00:00,3625000,76.13,58.49
2059-09-05 23:00:00,-354392,74.60,57.15
2059-09-06 23:00:00,939977,74.83,56.92
2059-09-07 23:00:00,6308333,74.95,57.34
2059-09-08 23:00:00,7758333,73.69,57.73
2059-09-09 23:00:00,8270833,75.51,58.63
2059-09-10 23:00:00,2441667,75.49,58.38
2059-09-11 23:00:00,-2123311,73.76,57.08
2059-09-12 23:00:00,-767905,72.27,55.45
2059-09-13 23:00:00,-2909122,70.89,54.42
2059-09-14 23:00:00,-554392,72.23,54.54
2059-09-15 23:00:00,350000,72.98,55.70
2059-09-16 23:00:00,325000,71.95,55.47
2059-09-17 23:00:00,75000,71.37,54.80
2059-09-18 23:00:00,-1915541,70.65,53.38
2059-09-19 23:00:00,-1915541,71.43,52.99
2059-09-20 23:00:00,-1149324,71.60,52.95
2059-09-21 23:00:00,-1532432,70.72,52.86
2059-09-22 23:00:00,-1149324,71.59,52.65
2059-09-23 23:00:00,-766216,70.75,52.32
2059-09-24 23:00:00,-766216,68.58,51.35
2059-09-25 23:00:00,0,69.48,51.28
2059-09-26 23:00:00,-766216,69.52,50.88
2059-09-27 23:00:00,-1532432,69.39,50.97
2059-09-28 23:00:00,-1149324,70.23,51.77
2059-09-29 23:00:00,-1915541,70.33,52.13
2059-09-30 23:00:00,-1915541,69.60,51.92
2059-10-01 23:00:00,-1915541,69.03,51.84
2059-10-02 23:00:00,-2073839,69.66,51.85
